,label,source,path
3362,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_burn_happy.wav
3363,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_mood_happy.wav
3364,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_mill_happy.wav
3365,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_bath_happy.wav
3366,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_knock_happy.wav
3367,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_late_happy.wav
3368,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_tool_happy.wav
3369,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_mode_happy.wav
3370,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_yearn_happy.wav
3371,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_shout_happy.wav
3372,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_love_happy.wav
3373,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_rot_happy.wav
3374,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_soup_happy.wav
3375,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_vote_happy.wav
3376,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_pass_happy.wav
3377,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_death_happy.wav
3378,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_wire_happy.wav
3379,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_name_happy.wav
3380,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_king_happy.wav
3381,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_said_happy.wav
3382,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_hush_happy.wav
3383,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_perch_happy.wav
3384,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_lore_happy.wav
3385,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_bite_happy.wav
3386,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_hurl_happy.wav
3387,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_learn_happy.wav
3388,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_keg_happy.wav
3389,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_lease_happy.wav
3390,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_hit_happy.wav
3391,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_wheat_happy.wav
3392,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_ripe_happy.wav
3393,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_rush_happy.wav
3394,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_boat_happy.wav
3395,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_laud_happy.wav
3396,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_bean_happy.wav
3397,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_shirt_happy.wav
3398,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_cool_happy.wav
3399,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_tip_happy.wav
3400,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_thumb_happy.wav
3401,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_reach_happy.wav
3402,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_base_happy.wav
3403,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_germ_happy.wav
3404,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_sail_happy.wav
3405,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_keep_happy.wav
3406,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_live_happy.wav
3407,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_gap_happy.wav
3408,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_jail_happy.wav
3409,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_kite_happy.wav
3410,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_void_happy.wav
3411,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_fall_happy.wav
3412,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_fail_happy.wav
3413,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_choice_happy.wav
3414,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_gun_happy.wav
3415,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_rag_happy.wav
3416,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_rat_happy.wav
3417,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_rough_happy.wav
3418,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_tape_happy.wav
3419,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_pick_happy.wav
3420,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_rain_happy.wav
3421,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_food_happy.wav
3422,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_judge_happy.wav
3423,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_mob_happy.wav
3424,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_hall_happy.wav
3425,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_sub_happy.wav
3426,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_book_happy.wav
3427,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_tire_happy.wav
3428,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_time_happy.wav
3429,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_lot_happy.wav
3430,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_hire_happy.wav
3431,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_five_happy.wav
3432,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_young_happy.wav
3433,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_hash_happy.wav
3434,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_came_happy.wav
3435,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_search_happy.wav
3436,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_lean_happy.wav
3437,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_met_happy.wav
3438,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_long_happy.wav
3439,happy,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/YAF_happy/YAF_back_happy.wav
3440,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_week_angry.wav
3441,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_mouse_angry.wav
3442,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_whip_angry.wav
3443,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_third_angry.wav
3444,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_keg_angry.wav
3445,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_came_angry.wav
3446,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_size_angry.wav
3447,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_doll_angry.wav
3448,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_pike_angry.wav
3449,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_wheat_angry.wav
3450,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_bar_angry.wav
3451,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_pass_angry.wav
3452,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_five_angry.wav
3453,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_gin_angry.wav
3454,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_note_angry.wav
3455,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_read_angry.wav
3456,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_which_angry.wav
3457,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_puff_angry.wav
3458,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_soap_angry.wav
3459,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_match_angry.wav
3460,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_deep_angry.wav
3461,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_shack_angry.wav
3462,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_chat_angry.wav
3463,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_learn_angry.wav
3464,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_cause_angry.wav
3465,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_have_angry.wav
3466,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_door_angry.wav
3467,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_road_angry.wav
3468,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_rot_angry.wav
3469,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_love_angry.wav
3470,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_phone_angry.wav
3471,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_shout_angry.wav
3472,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_kite_angry.wav
3473,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_young_angry.wav
3474,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_hush_angry.wav
3475,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_neat_angry.wav
3476,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_lease_angry.wav
3477,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_king_angry.wav
3478,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_germ_angry.wav
3479,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_hash_angry.wav
3480,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_rough_angry.wav
3481,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_cab_angry.wav
3482,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_thought_angry.wav
3483,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_bite_angry.wav
3484,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_time_angry.wav
3485,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_witch_angry.wav
3486,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_home_angry.wav
3487,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_get_angry.wav
3488,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_nag_angry.wav
3489,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_wag_angry.wav
3490,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_chain_angry.wav
3491,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_voice_angry.wav
3492,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_hall_angry.wav
3493,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_ring_angry.wav
3494,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_keep_angry.wav
3495,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_pool_angry.wav
3496,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_hurl_angry.wav
3497,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_rat_angry.wav
3498,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_void_angry.wav
3499,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_dog_angry.wav
3500,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_sail_angry.wav
3501,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_pole_angry.wav
3502,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_lose_angry.wav
3503,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_yearn_angry.wav
3504,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_tough_angry.wav
3505,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_peg_angry.wav
3506,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_name_angry.wav
3507,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_lore_angry.wav
3508,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_far_angry.wav
3509,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_mill_angry.wav
3510,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_wire_angry.wav
3511,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_tip_angry.wav
3512,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_south_angry.wav
3513,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_juice_angry.wav
3514,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_met_angry.wav
3515,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_hit_angry.wav
3516,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_date_angry.wav
3517,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_dead_angry.wav
3518,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_beg_angry.wav
3519,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_cheek_angry.wav
3520,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_page_angry.wav
3521,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_check_angry.wav
3522,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_shirt_angry.wav
3523,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_hire_angry.wav
3524,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_burn_angry.wav
3525,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_mop_angry.wav
3526,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_knock_angry.wav
3527,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_shawl_angry.wav
3528,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_book_angry.wav
3529,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_sell_angry.wav
3530,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_kill_angry.wav
3531,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_luck_angry.wav
3532,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_vine_angry.wav
3533,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_mood_angry.wav
3534,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_fall_angry.wav
3535,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_said_angry.wav
3536,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_walk_angry.wav
3537,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_reach_angry.wav
3538,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_fat_angry.wav
3539,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_goose_angry.wav
3540,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_rag_angry.wav
3541,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_gap_angry.wav
3542,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_laud_angry.wav
3543,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_merge_angry.wav
3544,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_chalk_angry.wav
3545,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_mode_angry.wav
3546,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_bought_angry.wav
3547,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_judge_angry.wav
3548,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_ton_angry.wav
3549,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_lean_angry.wav
3550,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_bath_angry.wav
3551,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_youth_angry.wav
3552,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_hate_angry.wav
3553,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_gaze_angry.wav
3554,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_chair_angry.wav
3555,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_tell_angry.wav
3556,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_make_angry.wav
3557,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_bone_angry.wav
3558,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_tool_angry.wav
3559,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_half_angry.wav
3560,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_raise_angry.wav
3561,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_back_angry.wav
3562,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_room_angry.wav
3563,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_kick_angry.wav
3564,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_life_angry.wav
3565,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_wash_angry.wav
3566,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_wife_angry.wav
3567,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_raid_angry.wav
3568,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_gun_angry.wav
3569,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_perch_angry.wav
3570,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_base_angry.wav
3571,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_tire_angry.wav
3572,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_when_angry.wav
3573,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_pearl_angry.wav
3574,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_hole_angry.wav
3575,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_boat_angry.wav
3576,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_rain_angry.wav
3577,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_long_angry.wav
3578,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_choice_angry.wav
3579,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_haze_angry.wav
3580,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_mob_angry.wav
3581,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_vote_angry.wav
3582,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_dab_angry.wav
3583,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_shall_angry.wav
3584,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_such_angry.wav
3585,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_lid_angry.wav
3586,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_loaf_angry.wav
3587,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_talk_angry.wav
3588,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_ditch_angry.wav
3589,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_nice_angry.wav
3590,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_white_angry.wav
3591,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_jar_angry.wav
3592,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_near_angry.wav
3593,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_team_angry.wav
3594,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_bean_angry.wav
3595,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_chief_angry.wav
3596,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_sub_angry.wav
3597,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_should_angry.wav
3598,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_ripe_angry.wav
3599,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_numb_angry.wav
3600,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_soup_angry.wav
3601,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_fit_angry.wav
3602,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_keen_angry.wav
3603,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_yes_angry.wav
3604,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_search_angry.wav
3605,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_red_angry.wav
3606,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_rush_angry.wav
3607,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_join_angry.wav
3608,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_food_angry.wav
3609,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_turn_angry.wav
3610,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_jug_angry.wav
3611,angry,TESS,/home/metgoog/Desktop/wanderer-ser/data/tess/OAF_angry/OAF_live_angry.wav
